CV_Id,Skills,Designation,Industry,Experience,Institute,Degree
"7552"|"Carpentry, Brick Mason, Values diversity and difference, Comparable worth, Search Engine Optimization (SEO), Evaluating"|"Tax Manager"|"Copper Industry"|"12"|"Pandit Deendayal Upadhyaya Shekhawati University"|"Bachelor of Social Work - BSW / B.A. (SW)"
"1093"|"Statistics, Office Assistant, Collaborative, Creating Ideas"|"Occupational Therapist Occupation"|"Automobile Industry"|"84"|"Dr. Babasaheb Ambedkar Marathwada University"|"Master of Engineering / Master of Technology - M.E./ M.Tech."
"10048"|"Nursing, Friendly, Creative Thinking"|"Mechanical Engineer"|"Jewellery Industry"|"192"|"Rajasthan University of Health Sciences"|"Doctorate of Medicine - D.M."
"14777"|"Payroll, Prediction, Information Security Analyst"|"Marketing Director"|"Furniture Industry"|"168"|"Bodoland University"|"Doctor of Medicine - M.D."
"1072"|"Fair labor standards, Leadership, Initiative, Screening, Social Media, Effort"|"Systems Engineer"|"Mining Industry"|"120"|"Punjabi University"|"Bachelor of Medicine and Bachelor of Surgery - M.B.B.S."
"12450"|"Entertainment, Compiling Statistics, Involvement, Detail oriented, Training Coordinator"|"Occupational Therapist Occupation"|"Tourism Industry"|"156"|"Utkal University of Culture"|"Doctor of Philosophy - Ph.D. "
"7"|"Veterinary Technician, Organizational, Software Developer, Data analysis"|"Administrator Payroll"|"Weaving Industry "|"24"|"Chanakya National Law University"|"Master of Science - M.Sc."
"16874"|"Management, Waiter / Waitress, Brick Mason, Software Engineer"|"Financial Analyst"|"Weaving Industry "|"12"|"Kumar Bhaskar Varma Sanskrit And Ancient Studies University"|"Master of Science in Agriculture - M.Sc. (Agriculture)"
"6988"|"Data Scientist, Technical Writer, Legal, Editing, Displaying Ideas, Information Technology "|"Assistant Controller"|"Cosmetic Industry"|"120"|"Santosh University"|"Master of Surgery - M.S."
"8138"|"Demonstrations, Oral communication, Tech Support, Hotel Front Desk / Guest Services Skills, Budgeting, Learning"|"Recruiter"|"Fashion Industry"|"228"|"Maharishi Markandeshwar University, Mullana"|"Bachelor of Commerce - B.Com."
"4951"|"Equipment Operation, Preparing Written Documents, Labor laws, Respiratory Therapist, Decision making"|"Business Development Manager"|"Advertising Industry "|"96"|"Maharaja Ranjit Singh Punjab Technical University"|"Master of Social Work / Master of Arts in Social Work - M.S.W. / M.A. (SW)"
"17451"|"Physician , Conflict management, Dentist"|"Technician"|"Automobile Industry"|"192"|"Hemwati Nandan Bahuguna Medical University"|"Master of Laws - L.L.M."
"6419"|"Fundraiser, Friendly, Management Trainee, Hotel Front Desk / Guest Services Skills, Detail Management, Organizational Tasks"|".net Developer"|"Turbine Industry "|"96"|"Sai Nath University"|"Master of Architecture - M.Arch."
"1177"|"Surveyor, Retail Sales, Initiative"|"Speech Pathologist Assistant"|"Pearl Industry "|"240"|"Indian School of Mines"|"Bachelor of Fine Arts - BFA / BVA"
"8975"|"Pharmacy Technician, Dental Hygienist, Legal, Travel Agent / Coordinator, Job postings, Information Technology "|"Senior Product Manager"|"Cement Industry"|"36"|"Tezpur University"|"Master of Pharmacy - M.Pharm "
"8354"|"Orientation, Electrician, Overseeing Operation, Positive attitude, Troubleshooting, Preparing Written Documents"|"Assistant Controller"|"Retail Industry "|"108"|"Raksha Shakti University"|"Bachelor of Mass Communications - B.M.C. / B.M.M."
"17593"|"Talent acquisition, Evaluations, Principal Concept Knowledge"|"Director Business Development"|"Banking Industry"|"192"|"Mahatma Gandhi University of Medical Sciences and Technology"|"Master of Pharmacy - M.Pharm "
"16173"|"Handling Complaints, Oral communication, Real Estate"|"Human Resources Coordinator"|"Pharmaceutical Industry"|"132"|"Indian Institute of Information Technology, Guwahati"|"Bachelor of Engineering / Bachelor of Technology - B.E./B.Tech."
"7736"|"Content Strategist, Meteorologist, Numerical Analysis, Demonstrations, Assembling Apparatus"|"Senior Software Engineer"|"Music Industry "|"240"|"Kerala Kalamandalam"|"Bachelor of Social Work - BSW / B.A. (SW)"
"2547"|"Job descriptions, Maintaining High Levels of Activity, Blue Collar Jobs"|"Speech Language Pathologist"|"Jewellery Industry"|"0"|"Mahatma Gandhi University"|"Bachelor of Engineering / Bachelor of Technology - B.E./B.Tech."
"7324"|"Accounting, Makeup Artist, Fundraiser, Critical thinking, Librarian, Detail Management"|"Technician"|"Tea Industry"|"36"|"University of Kalyani"|"Bachelor of Physiotherapy - B.P.T."
"15975"|"Defining Problems, Clinical Laboratory Technician, Ethical, Retail Buyer, Perseverance, Collaborative"|"Trainer"|"Pharmaceutical Industry"|"120"|"Jagan Nath University"|"Master of Architecture - M.Arch."
"5732"|"Pilot, Wedding / Special Events Planner, Business Manager, Electrician"|"Assistant Controller"|"Printing Industry "|"0"|"National Institute of Technology, Raipur"|"Master of Fine Arts - MFA / MVA"
"16877"|"Attention to detail, Nursing Assistant, Applicant screening, Fairness"|"Design Engineer"|"Coir Industry"|"72"|"Dr. Babasaheb Ambedkar Technological University"|"Bachelor of Ayurvedic Medicine & Surgery - B.A.M.S. "
"8952"|"Time Management, Troubleshooting, Speech Pathologist, Data analysis"|"Senior Accountant"|"Solar Industry"|"156"|"Dr. Panjabrao Deshmukh Krishi Vidyapeeth"|"Master of Engineering / Master of Technology - M.E./ M.Tech."
"536"|"Concierge , Screening, Applicant tracking systems"|"Director Business Development"|"Copper Industry"|"132"|"Rajiv Gandhi National University of Law"|"Master of Business Administration - M.B.A."
"21174"|"Emotional Control, Displaying Ideas, Affirmative action, Customer service"|"Network Engineer"|"Insurance Industry"|"180"|"Kerala University of Fisheries and Ocean Studies"|"Bachelor of Design - B.Des. / B.D."
"18912"|"Marketing, Stress management, Classifying Records, Compensation, Photography"|"Technician"|"Sugar Industry"|"24"|"Krantiguru Shyamji Krishna Verma Kachchh University"|"Bachelor of Fine Arts - BFA / BVA"
"8417"|"Health Care Skills Listed by Job, Judgment, Verbal communication, Self-confidence"|"Senior Software Engineer"|"Biotechnology Industry"|"228"|"Lakulish Yoga University"|"Bachelor of Education - B.Ed."
"18092"|"Affirmative action, Interpersonal, Updating Files"|"Senior Software Engineer"|"IT Industry "|"192"|"All India Institute of Medical Sciences Raipur"|"Master of Education - M.Ed."
"20187"|"Effort, Beautician, Honest, Creating New Solutions, Public Relations"|"Project Engineer"|"Insurance Industry"|"144"|"Maharashtra Animal and Fishery Sciences University"|"Doctor of Medicine in Homoeopathy - M.D. (Homoeopathy)"
"6639"|"Retail, IT Manager, Dependability, Finance "|"Technical Recruiter"|"Biotechnology Industry"|"60"|"School of Planning and Architecture, Delhi"|"Bachelor of Fine Arts - BFA / BVA"
"18988"|"Self discipline, Management, Chef, Effort"|"Occupational Therapist"|"Steel Industry"|"12"|"Kazi Nazrul University"|"Master of Engineering / Master of Technology - M.E./ M.Tech."
"3980"|"Applicant tracking systems, Custodian, Occupational Therapy Assistant, Calculations"|"Technical Recruiter"|"Tourism Industry"|"144"|"Geetanjali University"|"Master of Fine Arts - MFA / MVA"
"16638"|"Welder, Independent Action, Challenging Employees, Values diversity and difference"|"Senior Software Engineer"|"Tea Industry"|"192"|"Jagan Nath University"|"Master of Physiotherapy - M.P.T."
"15440"|"Management, Bartender, Technical, Biomedical Engineer"|"Tax Manager"|"Tea Industry"|"192"|"All India Institute of Medical Sciences Jodhpur"|"Master of Mass Communications / Mass Media - M.M.C / M.M.M."
"21723"|"Principal Concept Knowledge, Business Intelligence, Technology, Organization"|"Project Engineer"|"Plastic Industry "|"120"|"Indira Gandhi National Tribal University"|"Master of Social Work / Master of Arts in Social Work - M.S.W. / M.A. (SW)"
"9802"|"Organization, Technical Writer, Computer Systems Analyst, Information Technology , Medical Secretary, Remembering Facts"|"Account Manager"|"Coir Industry"|"192"|"Shri Lal Bahadur Shastri Rashtriya Sanskrit Vidyapeetha"|"Master of Science in Agriculture - M.Sc. (Agriculture)"
"4851"|"Confidentiality, Occupational Therapist, Social Work, Investigation"|"Senior Software Engineer"|"Mining Industry"|"216"|"Periyar University"|"Bachelor of Pharmacy - B.Pharm / B.Pharma."
"7801"|"Mechanical Engineer, Negotiation, Collaborative, Truck Driver, Technical Writer"|"Network Engineer"|"Cosmetic Industry"|"156"|"Alagappa University"|"Bachelor of Veterinary Science & Animal Husbandry - B.V.Sc. & A.H. / B.V.Sc"
"5835"|"Independence, Marketing Automation Specialist / Manager, Assembling Apparatus, Sales"|"Marketing Director"|"Fertilizer Industry"|"240"|"Institute of Advanced Research"|"Master of Physical Education M.P.Ed. / M.P.E."
"10750"|"Hiring, Employee benefits, Knowledge of Current Governmental Affairs"|"Cost Accountant"|"Film Industry"|"0"|"National Institute of Technology, Srinagar"|"Master of Surgery - M.S."
"5068"|"Written communication, Consultation, Tact, Goal oriented, Automotive"|"Network Engineer"|"Silk Industry"|"108"|"Delhi Technological University"|"Master of Physiotherapy - M.P.T."
"6628"|"iOS Developer, Technical Support, Retail Merchandiser"|"Marketing"|"Agriculture Industry"|"144"|"Santosh University"|"Master of Philosophy - M.Phil. "
"12349"|"Time management, Fast Food , Oration, Report Writing, Dental Hygienist, Medical Assistant"|"Administrator Payroll"|"Printing Industry "|"72"|"Bidhan Chandra Krishi Vishwavidyalaya"|"Bachelor of Pharmacy - B.Pharm / B.Pharma."
"18354"|"Investment Banking Analyst, Dental Hygienist, Tech Skills Listed by Job, Handling Complaints, Technical, Creative Thinking"|"Accounting Manager"|"Sugar Industry"|"144"|"Goa University"|"Bachelor of Laws - L.L.B."
"1436"|"Business Analyst, Health Care Skills Listed by Job, Social media"|"Systems Engineer"|"Television Industry "|"12"|"Srimanta Sankaradeva University of Health Sciences"|"Doctor of Medicine - M.D."
"10444"|"Organizational Tasks, Team Building, Dental Assistant, Chiropractor , Medical Assistant"|"Human Resources Assistant"|"Granite Industry"|"48"|"Thiruvalluvar University"|"Master of Architecture - M.Arch."
"20222"|"Compliance, Telecommunications Equipment Installer, Detail Management, Information Search, Pharmacist "|"Process Engineer"|"Leather Industry"|"120"|"University of Kota"|"Master of Library Science - M.Lib./ M.Lib.Sc."
"20464"|"Language Translation, Social recruiting, Technical"|"Tax Manager"|"Zinc Industry "|"108"|"Motilal Nehru National Institute of Technology"|"Bachelor of Medicine and Bachelor of Surgery - M.B.B.S."
"17579"|"Employee engagement, Home Health Aide, Affirmative action"|"Electrical Engineer"|"Zinc Industry "|"0"|"Birla Institute of Technology"|"Bachelor of Engineering / Bachelor of Technology - B.E./B.Tech."
"16542"|"Classifying Records, Public Relations, Challenging Employees, Planning, Sales"|"Web Developer"|"Jute Industry "|"120"|"University of North Bengal"|"Master of Arts - M.A."
"8671"|"Biomedical Engineer, Company policies, Principal Concept Knowledge, Trustworthy, Plan Development, Creative Thinking"|"Administrator Payroll"|"Food Processing Industry"|"144"|"Maharana Pratap University of Agriculture and Technology"|"Bachelor of Arts - B.A. "
"3107"|"Assembling Apparatus, Meteorologist, Inside Sales"|"Project Manager"|"Turbine Industry "|"36"|"University of Science and Technology, Meghalaya"|"Bachelor of Library Science - B.Lib. / B.Lib.Sc."
"10158"|"Calculations, Chiropractor , Being Thorough, Writing communication, Financial Advisor / Planner"|"Senior Marketing Manager"|"Insurance Industry"|"132"|"Pandit Deendayal Petroleum University"|"Bachelor of Medicine and Bachelor of Surgery - M.B.B.S."
"18620"|"Questioning Others, Background checks, Dentist"|"Accountant"|"Cotton Industry"|"48"|"Maharishi University of Management and Technology"|"Master of Commerce - M.Com. "
"2832"|"Front End Web Developer, Barista, Rehabilitating Others"|"Project Engineer"|"Furniture Industry"|"0"|"University of Agricultural Sciences, Dharwad"|"Master of Social Work / Master of Arts in Social Work - M.S.W. / M.A. (SW)"
"1775"|"Defining Problems, Tech Support, Journalist, Policy Analyst, Technical Support"|"Senior Financial Analyst"|"Fashion Industry"|"60"|"Ranchi University"|"Bachelor of Ayurvedic Medicine & Surgery - B.A.M.S. "
"16772"|"Evaluating, Negotiation, Waiter / Waitress"|"Network Engineer"|"Fashion Industry"|"204"|"Tamil University"|"Master of Fine Arts - MFA / MVA"
"7898"|"Positive attitude, Time management, Physical Therapy Assistant, Reading Volumes"|"Systems Engineer"|"Turbine Industry "|"84"|"Chanakya National Law University"|"Bachelor of Nursing "
"20084"|"Banking, Consulting, Consulting, Business Analyst"|"Financial Analyst"|"Poultry Industry"|"144"|"Siksha O Anusandhan University"|"Bachelor of Library Science - B.Lib. / B.Lib.Sc."
"2672"|"Policy Analyst, Analytical, Emotional Control, Applicant tracking systems"|"Nurse"|"Electronic Industry"|"0"|"KSGH Music and Performing Arts University"|"Master of Computer Applications - M.C.A."
"10371"|"Background checks, Stress management, Accuracy, Compensation, Hair Stylist, Data Scientist"|"Technical Recruiter"|"Diamond Industry"|"156"|"IFHE Hyderabad"|"Bachelor of Education - B.Ed."
"10102"|"Phlebotomist, Management, Employee relations, Management, Retail Associate"|"Java Developer"|"Aluminium Industry"|"120"|"Sam Higginbottom Institute of Agriculture, Technology and Sciences"|"Master of Laws - L.L.M."
"19043"|"Locating Missing Documents/Information, Public Speaking, Technical Support Engineer, Recommendations, Collaborative"|"Occupational Therapist Occupation"|"Mining Industry"|"168"|"Shri Lal Bahadur Shastri Rashtriya Sanskrit Vidyapeetha"|"Doctorate of Medicine - D.M."
"10952"|"Information Technology , Inside Sales, Biomedical Engineer, Assembling Apparatus, Surveyor, Physical Therapy Assistant"|"Project Engineer"|"Leather Industry"|"24"|"Maharaja Surajmal Brij University"|"Bachelor of Engineering / Bachelor of Technology - B.E./B.Tech."
"2110"|"Reading Volumes, Stress management, Pre-employment screening, Web Design"|"Nurse"|"Diamond Industry"|"60"|"Sri Venkateswara Institute of Medical Sciences"|"Bachelor of Arts - B.A. "
"16690"|"Auction House, Self motivated, Wages and salary, Photography"|"Software Engineer"|"Health Care Industry"|"144"|"Central Institute of Fisheries Education"|"Master of Laws - L.L.M."
"16887"|"Software Quality Assurance (QA) Engineer, Dispensing Information, Motivation, Consulting"|"Nurse"|"Turbine Industry "|"192"|"National Institute of Technology, Jamshedpur"|"Master of Laws - L.L.M."
"2201"|"Engineering, Listening, Content Manager, IT Manager, Search Engine Optimization (SEO), Technical Support Engineer"|"Speech Pathologist Assistant"|"Cement Industry"|"12"|"Mahatma Gandhi University, Meghalaya"|"Bachelor of Engineering / Bachelor of Technology - B.E./B.Tech."
"12463"|"Gardening, Landscaping, and Groundskeeping , Database Administrator, Acupuncturist, Adheres to deadlines, Computer"|"Pharmacist"|"Mining Industry"|"240"|"NALSAR University of Law"|"Bachelor of Architecture - B.Arch"
"13215"|"Office Manager, Compensation, Database Administrator, Employer rights, Coaching, Software Sales Representative"|"Cost Accountant"|"IT Industry "|"84"|"Indian Institute of Technology Bhubaneswar"|"Bachelor of Homoeopathic Medicine and Surgery - B.H.M.S."
